,Region,,Rower,Auto,Transport Miejski,Najkorzystniej
1,Kłopot,Czas,41,22.6666666666667,43.6666666666667,Samochód
,,Dystans,11.4,11.5,14.1666666666667
2,Słomińskiego 6A,Czas,43,24,35.3333333333333,Samochód
,,Dystans,11.7,11.8,12.8333333333333
3,Dzika 6,Czas,38,22.3333333333333,46.3333333333333,Samochód
,,Dystans,10.5,11.1,11
4,Inflancka 3,Czas,39,22.6666666666667,37.6666666666667,Samochód
,,Dystans,10.8,11.5,11.4333333333333
5,Karmelicka 21,Czas,37,21.6666666666667,45.6666666666667,Samochód
,,Dystans,10,10.9666666666667,9.73333333333333
6,Dubois 6,Czas,39,24,42,Samochód
,,Dystans,10.5,11.2,10.4
7,Karmelicka 14,Czas,35,22,43,Samochód
,,Dystans,9.8,10.8,10.0666666666667
8,Nowolipie 14,Czas,33,20.6666666666667,42.6666666666667,Samochód
,,Dystans,9.1,10.1,9.43333333333333
9,Nowolipie 2A,Czas,34,23.3333333333333,36,Samochód
,,Dystans,9.4,10.7,11.4333333333333
10,Szymanowska,Czas,39,19.6666666666667,40,Samochód
,,Dystans,10.8,14.7,11.6333333333333
11,Wałowa 7,Czas,36,22.6666666666667,40,Samochód
,,Dystans,10,12.5333333333333,10.3333333333333
12,Franciszkańska 7NA5,Czas,37,21.6666666666667,48.3333333333333,Samochód
,,Dystans,10.3,15.2,10.9333333333333
13,Wójtowska 5/7,Czas,36,19.6666666666667,49.3333333333333,Samochód
,,Dystans,10.6,14.5,11.7
14,Kotowski Palace,Czas,36,23.3333333333333,50.6666666666667,Samochód
,,Dystans,10.3,14.8,14.2333333333333
15,Bugaj 3,Czas,33,20,49.6666666666667,Samochód
,,Dystans,9.7,13.9,10.4666666666667
16,Miodowa 22/24,Czas,36,35.3333333333333,43.6666666666667,Samochód
,,Dystans,10.2,11.2666666666667,12.6666666666667
17,Długa 28,Czas,34,28.3333333333333,37.6666666666667,Samochód
,,Dystans,9.6,10.7,10.5333333333333
18,Długa 48,Czas,34,25.3333333333333,35,Samochód
,,Dystans,9.7,10.8,11.3666666666667
19,Elektoralna 12A,Czas,32,18,42,Samochód
,,Dystans,8.8,9.1,9.13333333333333
20, 87A,Czas,33,19.3333333333333,38,Samochód
,,Dystans,9.1,9.5,10.1333333333333
21,Przechodnia 2,Czas,31,19.6666666666667,37.6666666666667,Samochód
,,Dystans,8.7,9.8,10.5333333333333
22,Senatorska 32,Czas,31,22.3333333333333,NA,Samochód
,,Dystans,8.9,11.9,NA
23,Daniłowiczowska 9,Czas,32,20.6666666666667,37.3333333333333,Samochód
,,Dystans,9.2,13.8,11.5333333333333
24,Pałac Prymasowski w Warszawie,Czas,34,21.6666666666667,46.6666666666667,Samochód
,,Dystans,9.5,14,10.9
25,plac Marszałka Józefa Piłsudskiego 1,Czas,31,21.6666666666667,42,Samochód
,,Dystans,8.9,11.3666666666667,9.73333333333333
26,Jana Moliera 2,Czas,32,20.6666666666667,45.3333333333333,Samochód
,,Dystans,9.3,13.9,11.1333333333333
27,Aleksandra Fredry 2,Czas,31,23.6666666666667,37,Samochód
,,Dystans,8.6,10.4,10.6333333333333
28,Canaletta 4,Czas,32,22.3333333333333,38,Samochód
,,Dystans,9,12.0333333333333,10.0333333333333
29,Grzybowska 22,Czas,30,17,42.3333333333333,Samochód
,,Dystans,8.5,8.8,9.66666666666667
30,Graniczna 2,Czas,30,18.6666666666667,35.3333333333333,Samochód
,,Dystans,8.5,9.26666666666667,10.5
31,Spektrum,Czas,30,19.6666666666667,35.6666666666667,Samochód
,,Dystans,8.1,9.16666666666667,10.5333333333333
32,Bagno 2,Czas,29,21,29.6666666666667,Samochód
,,Dystans,8.3,9.7,10.7666666666667
33,Plac Jana Henryka Dąbrowskiego 6,Czas,29,18.3333333333333,31.6666666666667,Samochód
,,Dystans,8.2,9.3,10.8666666666667
34,Tadeusza Czackiego 21/23,Czas,31,20.3333333333333,45,Samochód
,,Dystans,8.7,9.8,10.2666666666667
35,Warecka 8,Czas,30,20.6666666666667,36.6666666666667,Samochód
,,Dystans,8.5,9.6,10.9666666666667
36,Chmielna 9A,Czas,27,21.3333333333333,39,Samochód
,,Dystans,7.9,9.8,9.8
37,Dobra 87,Czas,35,19.3333333333333,47.3333333333333,Samochód
,,Dystans,9.9,12.9,12.8666666666667
38,Dobra 68/70,Czas,35,18,48.6666666666667,Samochód
,,Dystans,9.6,12.8,12.2
39,Dobra 37-43,Czas,34,18,44.6666666666667,Samochód
,,Dystans,9.1,13.1,10.8
40,Szczygla 2942,Czas,29,20.6666666666667,40.3333333333333,Samochód
,,Dystans,8.4,12.5,9.9
41,Smolna 13,Czas,29,21.3333333333333,40,Samochód
,,Dystans,8.1,11.3,10.0666666666667
42,Zbigniewa Herberta 12B,Czas,31,17.6666666666667,43.3333333333333,Samochód
,,Dystans,8.6,11.6,13.0333333333333
43,Wybrzeże Kościuszkowskie 35,Czas,32,18,38,Samochód
,,Dystans,8.9,11.7,10.9333333333333
44,Aleja 3 Maja 4,Czas,32,17,42.3333333333333,Samochód
,,Dystans,8.8,11.3,11.8666666666667
45,Nowogrodzka 53,Czas,28,16,31,Samochód
,,Dystans,6.3,8,8.3
46,Hoża 69,Czas,24,15.6666666666667,32.6666666666667,Samochód
,,Dystans,6.9,7.46666666666667,7.8
47,Nowogrodzka 49,Czas,26,18.6666666666667,29,Samochód
,,Dystans,7.4,9,8.1
48,Żurawia 43,Czas,25,16.3333333333333,31.6666666666667,Samochód
,,Dystans,7,8.03333333333333,9.26666666666667
49,Wilcza 58A,Czas,23,14.6666666666667,37.6666666666667,Samochód
,,Dystans,6.2,7.3,7.96666666666667
50,Wilcza 42,Czas,25,16,37.3333333333333,Samochód
,,Dystans,6.6,7.6,7.66666666666667
51,Wilcza 26-28,Czas,24,16.3333333333333,38.3333333333333,Samochód
,,Dystans,6.7,7.73333333333333,8.23333333333333
52,Mokotowska 59-61,Czas,24,16.6666666666667,35,Samochód
,,Dystans,6.8,10.3,9.03333333333333
53,Witolda Wierzbickiego 722,Czas,23,15,35.6666666666667,Samochód
,,Dystans,6.6,7.3,6.63333333333333
54,Filtrowa 3,Czas,19,17,33.6666666666667,Samochód
,,Dystans,5.4,7.9,6.4
55,Nowowiejska 15/19,Czas,22,15.3333333333333,30.3333333333333,Samochód
,,Dystans,6.3,7.2,6.5
56,Lwowska 12,Czas,23,15.3333333333333,32,Samochód
,,Dystans,6.7,7.53333333333333,7.83333333333333
57,Nowowiejska 5-7,Czas,22,15,30.3333333333333,Samochód
,,Dystans,6.1,7.3,7.56666666666667
58,Mokotowska 6A,Czas,21,14.3333333333333,28,Samochód
,,Dystans,6,6.93333333333333,6.3
59,plac Konstytucji 2,Czas,23,17.3333333333333,33,Samochód
,,Dystans,6.6,9.5,7.5
60,aleja Róż 6,Czas,23,15,34.3333333333333,Samochód
,,Dystans,6.8,9.7,8.73333333333333
61,aleja Wyzwolenia 7-9,Czas,22,14.6666666666667,31.3333333333333,Samochód
,,Dystans,6.5,9.6,7.53333333333333
62,aleja Niepodległości 206,Czas,20,15.3333333333333,29,Samochód
,,Dystans,6.3,7.7,6.3
63,Waryńskiego 3,Czas,19,13.3333333333333,27,Samochód
,,Dystans,6,6.4,5.7
64,aleja Niepodległości 188,Czas,18,11.3333333333333,26.6666666666667,Samochód
,,Dystans,4.6,6.3,5.8
